"","INBRED","TESTER","mean"
"4882","Inbred_4102","Tester_5321",0.862099532333333
"4883","Inbred_4102","Tester_5364",1.00610319312963
"4884","Inbred_4102","Tester_5366",0.953507332833333
"4885","Inbred_4102","Tester_5372",1.09752405211111
"4886","Inbred_4102","Tester_5374",0.89255363925
"4887","Inbred_4102","Tester_5466",1.02350180627586
"4888","Inbred_4102","Tester_6328",0.989909413906977
"4889","Inbred_4102","Tester_7156",0.967429248888889
"4890","Inbred_4102","Tester_7173",0.908883599222222
"4891","Inbred_4102","Tester_7258",0.8735874506
"4892","Inbred_4102","Tester_7270",0.8917238667
"4893","Inbred_4102","Tester_7280",0.766440568
"4894","Inbred_4102","Tester_7293",0.9096597041
"4895","Inbred_4102","Tester_7315",0.902422934444444
"4896","Inbred_4102","Tester_7319",0.9412956835
"4897","Inbred_4102","Tester_8029",0.8741249008
"4898","Inbred_4102","Tester_8031",0.9555096165
"4899","Inbred_4102","Tester_8038",0.8799346171
"4900","Inbred_4102","Tester_8084",1.00522609408333
"4901","Inbred_4102","Tester_8199",0.970072594181818
"4902","Inbred_4102","Tester_8202",0.907431001333333
"4903","Inbred_4102","Tester_8204",0.9141440767
"4904","Inbred_4115","Tester_4201",0.948851030545454
"4905","Inbred_4115","Tester_4209",1.011954772568
"4906","Inbred_4115","Tester_4210",0.988190200705882
"4907","Inbred_4115","Tester_4217",0.980999943615385
"4908","Inbred_4115","Tester_4283",0.980122211333333
"4909","Inbred_4115","Tester_4291",1.00998148272727
"4910","Inbred_4115","Tester_4304",0.900595393333333
"4911","Inbred_4115","Tester_4309",0.884133790363636
"4912","Inbred_4115","Tester_4311",0.8115601557
"4913","Inbred_4115","Tester_4493",0.932562991083333
"4914","Inbred_4115","Tester_4495",0.971997494666667
"4915","Inbred_4115","Tester_5364",1.04534154025
"4916","Inbred_4115","Tester_5368",0.947528629818182
"4917","Inbred_4116","Tester_4204",0.877446158666667
"4918","Inbred_4116","Tester_4209",0.980086012642857
"4919","Inbred_4116","Tester_4217",1.04351337397436
"4920","Inbred_4116","Tester_4283",1.044156407
"4921","Inbred_4116","Tester_4301",0.939627330142857
"4922","Inbred_4116","Tester_4311",0.857101047285714
"4923","Inbred_4116","Tester_5364",1.05987337888889
"4924","Inbred_4116","Tester_5368",1.077677016
"4925","Inbred_4118","Tester_4279",1.01573343264286
"4926","Inbred_4118","Tester_4280",0.986271325916667
"4927","Inbred_4118","Tester_4500",0.921281752444444
"4928","Inbred_4118","Tester_5326",0.9321482671
"4929","Inbred_4118","Tester_5357",0.975656467636364
"4930","Inbred_4118","Tester_5364",1.07329501622222
"4931","Inbred_4118","Tester_5368",1.09491209055556
"4932","Inbred_4131","Tester_4279",1.01872212717105
"4933","Inbred_4131","Tester_4281",0.890231209307692
"4934","Inbred_4131","Tester_4283",0.9650771725
"4935","Inbred_4131","Tester_4289",0.970512936
"4936","Inbred_4131","Tester_4301",0.9244514942
"4937","Inbred_4131","Tester_4500",0.960929086818182
"4938","Inbred_4131","Tester_5364",1.01583829783333
"4939","Inbred_4138","Tester_4200",0.93000508725
"4940","Inbred_4138","Tester_4204",1.0778242185
"4941","Inbred_4138","Tester_4278",1.01512249501563
"4942","Inbred_4138","Tester_4283",1.05904047475
"4943","Inbred_4138","Tester_4300",0.964846825555556
"4944","Inbred_4138","Tester_4301",0.952345835352941
"4945","Inbred_4138","Tester_5321",0.936135157
"4946","Inbred_4138","Tester_5364",1.02229070045455
"4947","Inbred_4138","Tester_5368",0.973317388083333
"4948","Inbred_4149","Tester_4200",0.9099048647
"4949","Inbred_4149","Tester_4201",0.964329339375
"4950","Inbred_4149","Tester_4217",0.9909188317
"4951","Inbred_4149","Tester_4278",0.919691719727273
"4952","Inbred_4149","Tester_4300",0.937752581272727
"4953","Inbred_4149","Tester_4495",0.982125139833333
"4954","Inbred_4152","Tester_4209",1.01280217490476
"4955","Inbred_4152","Tester_4217",1.04027395388889
"4956","Inbred_4152","Tester_4278",0.938843328125
"4957","Inbred_4152","Tester_4280",0.956915299333333
"4958","Inbred_4152","Tester_4283",1.09857877488889
"4959","Inbred_4152","Tester_4288",0.97479277975
"4960","Inbred_4152","Tester_4301",1.01329380714286
"4961","Inbred_4152","Tester_4320",0.886002996473684
"4962","Inbred_4152","Tester_4321",0.842252952818182
"4963","Inbred_4152","Tester_4327",1.00569199290909
"4964","Inbred_4152","Tester_5357",0.928026838285714
"4965","Inbred_4152","Tester_5368",0.891399636285714
"4966","Inbred_4152","Tester_5369",0.867754797818182
"4967","Inbred_4152","Tester_5372",1.02617317434615
"4968","Inbred_4152","Tester_5375",0.868730484111111
"4969","Inbred_4155","Tester_4200",0.883885788545455
"4970","Inbred_4155","Tester_4217",0.992135621341463
"4971","Inbred_4155","Tester_4288",0.961019190454545
"4972","Inbred_4155","Tester_4301",1.014547967
"4973","Inbred_4155","Tester_4302",0.954602674583333
"4974","Inbred_4155","Tester_4320",0.895497731428571
"4975","Inbred_4155","Tester_4327",0.94913819175
"4976","Inbred_4155","Tester_4500",1.02518887872727
"4977","Inbred_4155","Tester_5364",0.973006982083333
"4978","Inbred_4155","Tester_5368",0.911380835272727
"4979","Inbred_4160","Tester_4207",1.06174008044444
"4980","Inbred_4160","Tester_4278",1.01562214965487
"4981","Inbred_4160","Tester_4279",1.01980780985714
"4982","Inbred_4160","Tester_4281",0.986419687771429
"4983","Inbred_4160","Tester_4288",0.9375018515
"4984","Inbred_4160","Tester_4300",0.973796217666667
"4985","Inbred_4160","Tester_4302",0.894087528416667
"4986","Inbred_4160","Tester_4320",0.9789099439
"4987","Inbred_4160","Tester_4321",1.00498900866667
"4988","Inbred_4160","Tester_4500",0.9689295559
"4989","Inbred_4160","Tester_5219",1.11170544266667
"4990","Inbred_4160","Tester_5220",1.06879386390909
"4991","Inbred_4160","Tester_5226",0.978268905454545
"4992","Inbred_4160","Tester_5245",1.04234587390909
"4993","Inbred_4160","Tester_5354",0.962901812909091
"4994","Inbred_4160","Tester_5360",0.986148896909091
"4995","Inbred_4160","Tester_5364",1.07711632295
"4996","Inbred_4160","Tester_5368",0.9767749265
"4997","Inbred_4160","Tester_5369",1.03452729021053
"4998","Inbred_4160","Tester_5372",1.09447990917647
"4999","Inbred_4160","Tester_5374",0.974741868625
"5000","Inbred_4160","Tester_5467",1.08441849
"5001","Inbred_4160","Tester_5524",1.08499400736364
"5002","Inbred_4163","Tester_4207",1.1142582907
"5003","Inbred_4163","Tester_4209",1.02236256302326
"5004","Inbred_4163","Tester_4215",0.993641269075949
"5005","Inbred_4163","Tester_4281",0.928367045214286
"5006","Inbred_4163","Tester_4288",0.938122008454545
"5007","Inbred_4163","Tester_4291",0.934572948
"5008","Inbred_4163","Tester_4302",0.960094184090909
"5009","Inbred_4163","Tester_4320",0.938156295818182
"5010","Inbred_4163","Tester_4321",0.857741072333333
"5011","Inbred_4163","Tester_4500",0.973919217636364
"5012","Inbred_4163","Tester_5364",1.0494259186
"5013","Inbred_4163","Tester_5368",0.923065269363636
"5014","Inbred_4163","Tester_5372",0.9304688778
"5015","Inbred_4163","Tester_5375",0.9413945323
"5016","Inbred_4163","Tester_5466",1.02764215069565
"5017","Inbred_4165","Tester_4210",0.999231496307692
"5018","Inbred_4165","Tester_4217",0.96751701375
"5019","Inbred_4165","Tester_4278",0.97328102025
"5020","Inbred_4165","Tester_4279",0.939464491833333
"5021","Inbred_4165","Tester_4288",0.85056283773913
"5022","Inbred_4165","Tester_4302",0.970483857238095
"5023","Inbred_4165","Tester_4321",0.978459697818182
"5024","Inbred_4165","Tester_4327",0.9291677605
"5025","Inbred_4165","Tester_5323",0.932950056857143
"5026","Inbred_4165","Tester_5364",1.03761820163636
"5027","Inbred_4165","Tester_5386",0.849309158285714
"5028","Inbred_4165","Tester_5466",0.956371758
"5029","Inbred_4165","Tester_5511",1.02116931116667
"5030","Inbred_4165","Tester_5526",0.998001835181818
"5031","Inbred_4165","Tester_6348",1.01626790695652
"5032","Inbred_4170","Tester_4207",1.11396696411111
"5033","Inbred_4170","Tester_4215",0.881562363888889
"5034","Inbred_4170","Tester_4278",0.978572086214286
"5035","Inbred_4170","Tester_4279",1.04753929229545
"5036","Inbred_4170","Tester_4281",0.920624868625
"5037","Inbred_4170","Tester_4283",0.9783404842
"5038","Inbred_4170","Tester_4301",0.929288903714286
"5039","Inbred_4170","Tester_4302",1.1188030125
"5040","Inbred_4170","Tester_4494",0.966368324210526
"5041","Inbred_4170","Tester_5364",1.07143157728571
"5042","Inbred_4170","Tester_5372",1.0204421463
"5043","Inbred_4175","Tester_5354",0.948911510733333
"5044","Inbred_4175","Tester_5511",1.02773701966667
"5045","Inbred_4175","Tester_6290",0.988019063
"5046","Inbred_4175","Tester_6332",1.08626662642857
"5047","Inbred_4175","Tester_6357",0.980637343909091
"5048","Inbred_4194","Tester_4246",1.01560417178571
"5049","Inbred_4194","Tester_4250",1.02458435306667
"5050","Inbred_4194","Tester_4361",0.971491174428571
"5051","Inbred_4194","Tester_4364",0.989819727214286
"5052","Inbred_4194","Tester_4373",1.01160220994118
"5053","Inbred_4194","Tester_5311",1.00319103633333
"5054","Inbred_4194","Tester_5404",1.07322052692308
"5055","Inbred_4194","Tester_5422",0.973237348176471
"5056","Inbred_4194","Tester_5579",1.05199588809091
"5057","Inbred_4194","Tester_5592",0.972903331090909
"5058","Inbred_4194","Tester_5593",1.0299290708
"5059","Inbred_4200","Tester_4233",0.919918385681818
"5060","Inbred_4200","Tester_4238",0.978428692840757
"5061","Inbred_4200","Tester_4250",1.00179196325
"5062","Inbred_4200","Tester_4360",0.986576256818182
"5063","Inbred_4200","Tester_4361",0.920042296714286
"5064","Inbred_4200","Tester_4366",0.99159809775
"5065","Inbred_4200","Tester_4369",0.989379390916667
"5066","Inbred_4200","Tester_4370",1.0705814534
"5067","Inbred_4200","Tester_4373",1.00240501725
"5068","Inbred_4200","Tester_4541",1.067275893
"5069","Inbred_4200","Tester_5311",0.9567432131
"5070","Inbred_4200","Tester_5404",0.955680980777778
"5071","Inbred_4200","Tester_5435",0.901554219888889
"5072","Inbred_4201","Tester_4250",1.10185835028571
"5073","Inbred_4201","Tester_4252",0.984918939153846
"5074","Inbred_4201","Tester_4357",1.01907240584615
"5075","Inbred_4201","Tester_4364",0.965800072933333
"5076","Inbred_4201","Tester_4369",0.991433167666667
"5077","Inbred_4201","Tester_4370",1.00320326218182
"5078","Inbred_4201","Tester_4376",0.9924754024
"5079","Inbred_4201","Tester_4540",0.98667487925
"5080","Inbred_4201","Tester_4541",1.151678917375
"5081","Inbred_4201","Tester_5300",0.926864056666667
"5082","Inbred_4201","Tester_5404",1.01307013509091
"5083","Inbred_4201","Tester_5409",1.0676300736
"5084","Inbred_4201","Tester_5424",0.975534552545455
"5085","Inbred_4201","Tester_5579",0.967309994785714
"5086","Inbred_4201","Tester_5592",0.9655661422
"5087","Inbred_4207","Tester_4230",0.995491625909091
"5088","Inbred_4207","Tester_4262",1.03649904666667
"5089","Inbred_4207","Tester_4264",0.989969483
"5090","Inbred_4207","Tester_4269",1.02753152344444
"5091","Inbred_4207","Tester_4270",0.99814121375
"5092","Inbred_4207","Tester_4336",0.956044686444444
"5093","Inbred_4207","Tester_4341",0.945934315777778
"5094","Inbred_4207","Tester_4359",1.1361593648
"5095","Inbred_4207","Tester_4360",1.06389309241667
"5096","Inbred_4207","Tester_4392",1.0123628247
"5097","Inbred_4207","Tester_5300",1.0645737704
"5098","Inbred_4207","Tester_5406",0.991141144888889
"5099","Inbred_4207","Tester_5481",0.968467577333333
"5100","Inbred_4207","Tester_5495",0.9651851085
"5101","Inbred_4207","Tester_5573",0.94384219525
"5102","Inbred_4207","Tester_8078",1.132912425
"5103","Inbred_4209","Tester_4240",0.908191409916667
"5104","Inbred_4209","Tester_4246",1.056036497
"5105","Inbred_4209","Tester_4250",0.980022403952381
"5106","Inbred_4209","Tester_4261",0.943746458466667
"5107","Inbred_4209","Tester_4264",0.933416730181818
"5108","Inbred_4209","Tester_4354",0.998791890266667
"5109","Inbred_4209","Tester_4358",1.001437999375
"5110","Inbred_4209","Tester_4360",1.0207646908
"5111","Inbred_4209","Tester_4366",1.058528818625
"5112","Inbred_4209","Tester_4374",0.931462953583333
"5113","Inbred_4209","Tester_4540",1.0042278514
"5114","Inbred_4209","Tester_5406",0.984634946
"5115","Inbred_4210","Tester_4230",0.981564997142857
"5116","Inbred_4210","Tester_4238",0.958397116332087
"5117","Inbred_4210","Tester_4240",0.93568588225
"5118","Inbred_4210","Tester_4261",0.980730257827586
"5119","Inbred_4210","Tester_4262",0.966678381866667
"5120","Inbred_4210","Tester_4264",0.986658490888889
"5121","Inbred_4210","Tester_4267",0.914687276272727
"5122","Inbred_4210","Tester_4269",1.01179754372727
"5123","Inbred_4210","Tester_4271",1.01748270881818
"5124","Inbred_4210","Tester_4336",1.00940617881395
"5125","Inbred_4210","Tester_4350",1.00089105736364
"5126","Inbred_4210","Tester_4356",1.01067368434783
"5127","Inbred_4210","Tester_4364",0.868510950466667
"5128","Inbred_4210","Tester_4366",0.976479779454545
"5129","Inbred_4210","Tester_4368",1.01220260133333
"5130","Inbred_4210","Tester_4373",0.9431389721875
"5131","Inbred_4210","Tester_4384",0.951339659863636
"5132","Inbred_4210","Tester_4386",1.051915533
"5133","Inbred_4210","Tester_4387",0.922118550545455
"5134","Inbred_4210","Tester_4392",1.032283309125
"5135","Inbred_4210","Tester_4553",0.918449227272727
"5136","Inbred_4210","Tester_4577",0.9143621701
"5137","Inbred_4210","Tester_5262",0.870998057181818
"5138","Inbred_4210","Tester_5300",1.01331474407143
"5139","Inbred_4210","Tester_5307",1.0159479274
"5140","Inbred_4210","Tester_5313",0.9191991855
"5141","Inbred_4210","Tester_5408",0.945346274181818
"5142","Inbred_4210","Tester_5409",1.02392533472727
"5143","Inbred_4210","Tester_5420",0.964211754363636
"5144","Inbred_4210","Tester_5436",0.940801065727273
"5145","Inbred_4210","Tester_5444",0.910410136722222
"5146","Inbred_4210","Tester_5445",0.959536724045455
"5147","Inbred_4210","Tester_5451",0.979161954090909
"5148","Inbred_4211","Tester_4230",1.01190274466667
"5149","Inbred_4211","Tester_4252",1.006763145
"5150","Inbred_4211","Tester_4357",1.02706880120833
"5151","Inbred_4211","Tester_4360",1.06449060818182
"5152","Inbred_4211","Tester_5300",1.00585724417308
"5153","Inbred_4211","Tester_5301",0.975194643538462
"5154","Inbred_4211","Tester_5404",1.03876762145455
"5155","Inbred_4211","Tester_5495",0.982079231928571
"5156","Inbred_4211","Tester_5593",1.042745357
"5157","Inbred_4215","Tester_4240",0.846666197666667
"5158","Inbred_4215","Tester_4336",0.986883004664773
"5159","Inbred_4215","Tester_4341",1.00735385453202
"5160","Inbred_4215","Tester_4348",0.975775188
"5161","Inbred_4215","Tester_4360",0.8870403828
"5162","Inbred_4215","Tester_4369",0.96365311
"5163","Inbred_4215","Tester_4370",0.984480896333333
"5164","Inbred_4215","Tester_4373",0.966633647545455
"5165","Inbred_4215","Tester_4392",0.920441358
"5166","Inbred_4215","Tester_5211",0.8592065545
"5167","Inbred_4215","Tester_5264",0.794854492111111
"5168","Inbred_4215","Tester_5267",0.9984246804
"5169","Inbred_4215","Tester_5270",0.865229431
"5170","Inbred_4215","Tester_5274",0.838761582555556
"5171","Inbred_4215","Tester_5276",0.986681265142857
"5172","Inbred_4215","Tester_5277",1.00827799545455
"5173","Inbred_4215","Tester_5281",0.926868093166667
"5174","Inbred_4215","Tester_5311",1.00098641558065
"5175","Inbred_4215","Tester_5404",1.00414317326786
"5176","Inbred_4215","Tester_5406",0.974302002411765
"5177","Inbred_4215","Tester_5419",0.926740751666667
"5178","Inbred_4215","Tester_5436",0.8685432966
"5179","Inbred_4215","Tester_5440",0.9547260802
"5180","Inbred_4215","Tester_5444",0.86373976125
"5181","Inbred_4215","Tester_5445",0.855234215083333
"5182","Inbred_4217","Tester_4233",0.933520652181818
"5183","Inbred_4217","Tester_4238",1.00551691464865
"5184","Inbred_4217","Tester_4250",0.9485268196
"5185","Inbred_4217","Tester_4262",0.982908079090909
"5186","Inbred_4217","Tester_4264",0.9956387856
"5187","Inbred_4217","Tester_4267",1.050806889
"5188","Inbred_4217","Tester_4270",0.886581947833333
"5189","Inbred_4217","Tester_4348",1.03346617157895
"5190","Inbred_4217","Tester_4354",0.957328797333333
"5191","Inbred_4217","Tester_4360",0.945966835916667
"5192","Inbred_4217","Tester_4361",0.978945863714286
"5193","Inbred_4217","Tester_4370",1.0348510976
"5194","Inbred_4217","Tester_4376",1.0689468758
"5195","Inbred_4217","Tester_4387",1.00625853266667
"5196","Inbred_4217","Tester_4473",0.939548304
"5197","Inbred_4217","Tester_4541",0.980169188454545
"5198","Inbred_4217","Tester_4553",1.01581635074118
"5199","Inbred_4217","Tester_4558",1.00118880731579
"5200","Inbred_4217","Tester_5195",0.975361177454545
"5201","Inbred_4217","Tester_5203",0.957522217677419
"5202","Inbred_4217","Tester_5204",1.01094508
"5203","Inbred_4217","Tester_5205",1.0108882265
"5204","Inbred_4217","Tester_5211",1.04882374692593
"5205","Inbred_4217","Tester_5262",0.999003284535211
"5206","Inbred_4217","Tester_5265",1.02081974786207
"5207","Inbred_4217","Tester_5267",1.01979774837931
"5208","Inbred_4217","Tester_5271",0.994729842833333
"5209","Inbred_4217","Tester_5272",1.00367475869231
"5210","Inbred_4217","Tester_5273",1.05238790533333
"5211","Inbred_4217","Tester_5274",0.967780723923077
"5212","Inbred_4217","Tester_5276",0.993077907636364
"5213","Inbred_4217","Tester_5277",1.0519741495
"5214","Inbred_4217","Tester_5278",1.00522606123077
"5215","Inbred_4217","Tester_5279",1.00152345095238
"5216","Inbred_4217","Tester_5283",1.04436316320588
"5217","Inbred_4217","Tester_5284",1.01939362981818
"5218","Inbred_4217","Tester_5289",1.02671940842857
"5219","Inbred_4217","Tester_5290",1.02670610203571
"5220","Inbred_4217","Tester_5291",1.00662228633333
"5221","Inbred_4217","Tester_5307",1.02641489946667
"5222","Inbred_4217","Tester_5405",1.02125225811111
"5223","Inbred_4217","Tester_5406",0.985434454416667
"5224","Inbred_4217","Tester_5412",0.996274243536232
"5225","Inbred_4217","Tester_5419",1.00787939485714
"5226","Inbred_4217","Tester_5420",0.998542312957447
"5227","Inbred_4217","Tester_5421",0.984185148
"5228","Inbred_4217","Tester_5422",0.9385806805
"5229","Inbred_4217","Tester_5426",1.00912190233333
"5230","Inbred_4217","Tester_5435",0.975141589777778
"5231","Inbred_4217","Tester_5436",1.0034610743
"5232","Inbred_4217","Tester_5442",1.01157963225
"5233","Inbred_4217","Tester_5450",0.965960605571429
"5234","Inbred_4217","Tester_5475",0.9872129345
"5235","Inbred_4217","Tester_5481",0.980534171916667
"5236","Inbred_4217","Tester_5482",1.01384107886667
"5237","Inbred_4217","Tester_5483",0.986720253166667
"5238","Inbred_4217","Tester_5490",1.00655553903333
"5239","Inbred_4217","Tester_5558",0.944306006833333
"5240","Inbred_4217","Tester_5560",0.939408032916667
"5241","Inbred_4217","Tester_5562",0.9632257778
"5242","Inbred_4217","Tester_5563",1.01358833227273
"5243","Inbred_4217","Tester_5573",1.11694672811111
"5244","Inbred_4217","Tester_5574",1.02520589670175
"5245","Inbred_4217","Tester_5578",1.0053816965
"5246","Inbred_4217","Tester_5580",1.02296345508333
"5247","Inbred_4217","Tester_5592",0.917309310875
"5248","Inbred_4217","Tester_5604",1.08675863844444
"5249","Inbred_4217","Tester_6234",1.0357224032
"5250","Inbred_4217","Tester_6243",0.978741139666667
"5251","Inbred_4217","Tester_6248",1.014508904
"5252","Inbred_4217","Tester_6253",0.954610032833333
"5253","Inbred_4217","Tester_6375",0.9697820785
"5254","Inbred_4217","Tester_6376",1.031183749
"5255","Inbred_4217","Tester_6381",1.0052489442
"5256","Inbred_4217","Tester_6391",1.14266057066667
"5257","Inbred_4217","Tester_6859",0.834235664090909
"5258","Inbred_4217","Tester_6866",0.9815845485
"5259","Inbred_4217","Tester_6929",0.8740545649
"5260","Inbred_4217","Tester_6937",1.06069607945455
"5261","Inbred_4217","Tester_6941",0.977220977545455
"5262","Inbred_4217","Tester_6942",0.995280025
"5263","Inbred_4217","Tester_6957",0.822586992636364
"5264","Inbred_4217","Tester_7115",0.9859438031
"5265","Inbred_4217","Tester_7633",1.04137685377778
"5266","Inbred_4217","Tester_7634",0.969252236875
"5267","Inbred_4217","Tester_7636",1.07523435866667
"5268","Inbred_4217","Tester_7638",1.00202301677778
"5269","Inbred_4217","Tester_7641",0.987525082444444
"5270","Inbred_4217","Tester_7975",1.02215388577778
"5271","Inbred_4217","Tester_7978",0.9595374141
"5272","Inbred_4217","Tester_7984",1.0108101364
"5273","Inbred_4217","Tester_7993",0.9934345115
"5274","Inbred_4217","Tester_8047",1.02514376263636
"5275","Inbred_4217","Tester_8051",0.977074995456522
"5276","Inbred_4217","Tester_8052",1.005869598
"5277","Inbred_4217","Tester_8060",1.041039307
"5278","Inbred_4217","Tester_8075",0.996525387078947
"5279","Inbred_4217","Tester_8080",1.01764368161111
"5280","Inbred_4217","Tester_8208",0.941957818
"5281","Inbred_4220","Tester_4327",1.03013069547619
"5282","Inbred_4220","Tester_4495",1.01076866190909
"5283","Inbred_4220","Tester_5369",1.05935252636364
"5284","Inbred_4220","Tester_5372",1.05549282183333
"5285","Inbred_4220","Tester_5381",0.872711683636364
"5286","Inbred_4220","Tester_5389",0.947664048181818
"5287","Inbred_4220","Tester_6355",0.979194120333333
"5288","Inbred_4221","Tester_4312",0.9441110656
"5289","Inbred_4221","Tester_4320",0.998294784
"5290","Inbred_4221","Tester_4327",0.946510040545455
"5291","Inbred_4221","Tester_4329",0.889539330333333
"5292","Inbred_4221","Tester_4495",0.989103735272727
"5293","Inbred_4221","Tester_4518",0.944836131636364
"5294","Inbred_4221","Tester_4538",1.008311012
"5295","Inbred_4221","Tester_5367",0.9345077104
"5296","Inbred_4221","Tester_5368",0.984326701555556
"5297","Inbred_4221","Tester_5369",0.99244400025
"5298","Inbred_4221","Tester_5372",1.01030522678788
"5299","Inbred_4221","Tester_5380",0.909159996333333
"5300","Inbred_4221","Tester_6287",1.00827555575
"5301","Inbred_4221","Tester_6290",1.02799142527273
"5302","Inbred_4221","Tester_6302",1.02252305816667
"5303","Inbred_4221","Tester_6328",0.9965952711
"5304","Inbred_4238","Tester_4281",0.94475101075
"5305","Inbred_4238","Tester_4289",0.9838780651
"5306","Inbred_4238","Tester_4301",0.990946529238095
"5307","Inbred_4238","Tester_4302",1.00841357451064
"5308","Inbred_4238","Tester_4311",0.894624248875
"5309","Inbred_4238","Tester_4320",1.00176805425
"5310","Inbred_4238","Tester_4321",0.972259160317581
"5311","Inbred_4238","Tester_4329",1.047493126
"5312","Inbred_4238","Tester_4500",0.99117257481203
"5313","Inbred_4238","Tester_4530",0.939582151545455
"5314","Inbred_4238","Tester_5214",0.966378903666667
"5315","Inbred_4238","Tester_5219",1.04720863339024
"5316","Inbred_4238","Tester_5226",0.998347965882353
"5317","Inbred_4238","Tester_5246",0.951772382230769
"5318","Inbred_4238","Tester_5255",1.02603253417647
"5319","Inbred_4238","Tester_5292",0.952427511181818
"5320","Inbred_4238","Tester_5293",0.940682334181818
"5321","Inbred_4238","Tester_5336",1.03522267395455
"5322","Inbred_4238","Tester_5355",1.0549835232
"5323","Inbred_4238","Tester_5360",0.99914789885
"5324","Inbred_4238","Tester_5364",0.993277043269231
"5325","Inbred_4238","Tester_5367",0.965458052994012
"5326","Inbred_4238","Tester_5368",0.979765898526316
"5327","Inbred_4238","Tester_5374",1.02223606478571
"5328","Inbred_4238","Tester_5375",0.999058801614286
"5329","Inbred_4238","Tester_5381",1.062875536
"5330","Inbred_4238","Tester_5386",0.934326317055556
"5331","Inbred_4238","Tester_5389",0.995627749615385
"5332","Inbred_4238","Tester_5392",0.928987271666667
"5333","Inbred_4238","Tester_5466",0.956103262578947
"5334","Inbred_4238","Tester_5468",1.07164933072
"5335","Inbred_4238","Tester_5511",0.979058827894737
"5336","Inbred_4238","Tester_5523",0.91715020475
"5337","Inbred_4238","Tester_5524",1.016059710875
"5338","Inbred_4238","Tester_5528",1.1239603474
"5339","Inbred_4238","Tester_5530",0.9430545615
"5340","Inbred_4238","Tester_5542",0.956994208375
"5341","Inbred_4238","Tester_5545",0.926859474125
"5342","Inbred_4238","Tester_6287",0.9503230445
"5343","Inbred_4238","Tester_6290",0.95529688025
"5344","Inbred_4238","Tester_6293",0.961605958875
"5345","Inbred_4238","Tester_6297",0.969309468375
"5346","Inbred_4238","Tester_6298",0.877526584875
"5347","Inbred_4238","Tester_6302",1.00763288706452
"5348","Inbred_4238","Tester_6309",0.856839479571429
"5349","Inbred_4238","Tester_6332",0.903293123571429
"5350","Inbred_4238","Tester_6348",0.968815408695652
"5351","Inbred_4238","Tester_6357",0.951324412888889
"5352","Inbred_4238","Tester_6899",0.89947237725
"5353","Inbred_4238","Tester_6902",0.93294782875
"5354","Inbred_4238","Tester_7156",1.051285811
"5355","Inbred_4238","Tester_7173",0.9581779667
"5356","Inbred_4238","Tester_7258",0.9354523298
"5357","Inbred_4238","Tester_7270",0.9163965492
"5358","Inbred_4238","Tester_7280",0.8297208201
"5359","Inbred_4238","Tester_7293",0.8402975626
"5360","Inbred_4238","Tester_7315",1.0481057223
"5361","Inbred_4238","Tester_7319",0.9086702455
"5362","Inbred_4238","Tester_7437",0.925120565875
"5363","Inbred_4238","Tester_8014",0.905870579888889
"5364","Inbred_4238","Tester_8023",1.01441598252632
"5365","Inbred_4238","Tester_8029",1.022175770625
"5366","Inbred_4238","Tester_8031",0.94893036985
"5367","Inbred_4238","Tester_8033",0.994119403785714
"5368","Inbred_4238","Tester_8038",0.8181772015
"5369","Inbred_4238","Tester_8084",1.064451208
"5370","Inbred_4238","Tester_8159",1.019879807375
"5371","Inbred_4238","Tester_8199",0.9913275018
"5372","Inbred_4238","Tester_8205",0.953504680636364
"5373","Inbred_4238","Tester_8248",0.965080625363636
"5374","Inbred_4238","Tester_8253",0.944265340730769
"5375","Inbred_4246","Tester_4306",0.986351545833333
"5376","Inbred_4246","Tester_4308",0.995737583096774
"5377","Inbred_4246","Tester_4320",1.02838399308333
"5378","Inbred_4246","Tester_5367",0.873855004214286
"5379","Inbred_4246","Tester_5386",1.01189474752941
"5380","Inbred_4246","Tester_5392",0.9438590646875
"5381","Inbred_4246","Tester_5523",0.983984475285714
"5382","Inbred_4246","Tester_5524",1.057289498
"5383","Inbred_4246","Tester_5530",0.984906377916667
"5384","Inbred_4246","Tester_6301",0.949010631555556
"5385","Inbred_4246","Tester_6329",0.9494310673125
"5386","Inbred_4246","Tester_6332",0.969220524217391
"5387","Inbred_4246","Tester_6337",1.007621327
"5388","Inbred_4246","Tester_7437",0.902646079375
"5389","Inbred_4246","Tester_7457",0.941595210444444
"5390","Inbred_4246","Tester_8037",0.973281005666667
"5391","Inbred_4246","Tester_8202",0.958583723545455
"5392","Inbred_4247","Tester_4302",0.922707948818182
"5393","Inbred_4247","Tester_4500",1.02180509823529
"5394","Inbred_4247","Tester_5220",1.006590324625
"5395","Inbred_4247","Tester_5335",0.934960800272727
"5396","Inbred_4247","Tester_5336",0.9392918196
"5397","Inbred_4247","Tester_5360",1.05101356536364
"5398","Inbred_4247","Tester_5364",0.943743087727273
"5399","Inbred_4247","Tester_5369",0.9407584527
"5400","Inbred_4247","Tester_6417",1.00339724536364
"5401","Inbred_4250","Tester_4278",0.994422473810811
"5402","Inbred_4250","Tester_4281",1.04502070508333
"5403","Inbred_4250","Tester_4283",1.112124745
"5404","Inbred_4250","Tester_4294",0.871877200833333
"5405","Inbred_4250","Tester_4306",0.9583015075
"5406","Inbred_4250","Tester_4320",1.01681075775
"5407","Inbred_4250","Tester_4495",0.998661393833333
